mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill	decrescendo_hairpin	diminuendo_line	crescendo_line
187	185	1477/2	1493/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3539								
187	185	2955/4	2987/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3540								
187	185	739	747	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3541								
187	185	2957/4	2989/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3542								
187	185	1479/2	1495/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3543								
187	185	2959/4	2991/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3544								
187	185	736	744	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	3545								
187	185	2945/4	2977/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3546								
187	185	1473/2	1489/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3547								
187	185	2947/4	2979/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3548								
187	185	737	745	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3549								
187	185	2949/4	2981/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3550								
187	185	1475/2	1491/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3551								
187	185	2951/4	2983/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3552								
187	185	738	746	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3553								
187	185	2953/4	2985/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3554								
187	185	1477/2	1493/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3555								
187	185	2955/4	2987/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3556								
187	185	739	747	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3557								
187	185	2957/4	2989/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3558								
187	185	1479/2	1495/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3559								
187	185	2959/4	2991/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3560								
188	186	740	748	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	3561								
188	186	2961/4	2993/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3562								
188	186	1481/2	1497/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3563								
188	186	2963/4	2995/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3564								
188	186	741	749	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3565								
188	186	2965/4	2997/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3566								
188	186	1483/2	1499/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3567								
188	186	2967/4	2999/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3568								
188	186	742	750	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3569								
188	186	2969/4	3001/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3570								
188	186	1485/2	1501/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3571								
188	186	2971/4	3003/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3572								
188	186	743	751	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3573								
188	186	2973/4	3005/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3574								
188	186	1487/2	1503/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3575								
188	186	2975/4	3007/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3576								
188	186	740	748	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	3577								
188	186	2961/4	2993/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3578								
188	186	1481/2	1497/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3579								
188	186	2963/4	2995/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3580								
188	186	741	749	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3581								
188	186	2965/4	2997/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3582								
188	186	1483/2	1499/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3583								
188	186	2967/4	2999/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3584								
188	186	742	750	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3585								
188	186	2969/4	3001/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3586								
188	186	1485/2	1501/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3587								
188	186	2971/4	3003/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3588								
188	186	743	751	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3589								
188	186	2973/4	3005/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3590								
188	186	1487/2	1503/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3591								
188	186	2975/4	3007/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3592								
189	187	744	752	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	3593								
189	187	2977/4	3009/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3594								
189	187	1489/2	1505/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3595								
189	187	2979/4	3011/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3596								
189	187	745	753	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3597								
189	187	2981/4	3013/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3598								
189	187	1491/2	1507/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3599								
189	187	2983/4	3015/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3600								
189	187	746	754	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3601								
189	187	2985/4	3017/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3602								
189	187	1493/2	1509/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3603								
189	187	2987/4	3019/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3604								
189	187	747	755	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3605								
189	187	2989/4	3021/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3606								
189	187	1495/2	1511/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3607								
189	187	2991/4	3023/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3608								
189	187	744	752	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	3609								
189	187	2977/4	3009/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3610								
189	187	1489/2	1505/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3611								
189	187	2979/4	3011/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3612								
189	187	745	753	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3613								
189	187	2981/4	3013/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3614								
189	187	1491/2	1507/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3615								
189	187	2983/4	3015/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3616								
189	187	746	754	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3617								
189	187	2985/4	3017/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3618								
189	187	1493/2	1509/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3619								
189	187	2987/4	3019/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3620								
189	187	747	755	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3621								
189	187	2989/4	3021/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3622								
189	187	1495/2	1511/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3623								
189	187	2991/4	3023/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3624								
190	188	748	756	0.0		0	0	Spanner	4/4	1	1	0												16
190	188	748	756	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	3625								16
190	188	2993/4	3025/4	0.0		1/16	1/16	Spanner	4/4	1	1	0												
190	188	2993/4	3025/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3626								
190	188	1497/2	1513/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3627								
190	188	2995/4	3027/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3628								
190	188	749	757	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3629								
190	188	2997/4	3029/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3630								
190	188	1499/2	1515/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3631								
190	188	2999/4	3031/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3632								
190	188	750	758	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3633								
190	188	3001/4	3033/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3634								
190	188	1501/2	1517/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3635								
190	188	3003/4	3035/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3636								
190	188	751	759	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3637								
190	188	3005/4	3037/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3638								
190	188	1503/2	1519/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3639								
190	188	3007/4	3039/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3640								
190	188	748	756	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	3641								
190	188	2993/4	3025/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3642								
190	188	1497/2	1513/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3643								
190	188	2995/4	3027/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3644								
190	188	749	757	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3645								
190	188	2997/4	3029/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3646								
190	188	1499/2	1515/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3647								
190	188	2999/4	3031/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3648								
190	188	750	758	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3649								
190	188	3001/4	3033/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3650								
190	188	1501/2	1517/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3651								
190	188	3003/4	3035/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3652								
190	188	751	759	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3653								
190	188	3005/4	3037/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3654								
190	188	1503/2	1519/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3655								
190	188	3007/4	3039/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3656								
191	189	752	760	0.0		0	0	Dynamic	4/4	1	1	0						f						
191	189	752	760	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	3657	f							
191	189	3009/4	3041/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3658								
191	189	1505/2	1521/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3659								
191	189	3011/4	3043/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3660								
191	189	753	761	0.0		1/4	1/4	Dynamic	4/4	1	1	0						sf						
191	189	753	761	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3661								
191	189	3013/4	3045/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3662								
191	189	1507/2	1523/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3663								
191	189	3015/4	3047/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3664								
191	189	754	762	0.0		1/2	1/2	Dynamic	4/4	1	1	0						sf						
191	189	754	762	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3665								
191	189	3017/4	3049/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3666								
191	189	1509/2	1525/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3667								
191	189	3019/4	3051/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3668								
191	189	755	763	0.0		3/4	3/4	Dynamic	4/4	1	1	0						sf						
191	189	755	763	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3669								
191	189	3021/4	3053/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3670								
191	189	1511/2	1527/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3671								
191	189	3023/4	3055/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3672								
191	189	752	760	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	3673								
191	189	3009/4	3041/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3674								
191	189	1505/2	1521/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3675								
191	189	3011/4	3043/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3676								
191	189	753	761	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	3677								
191	189	3013/4	3045/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3678								
191	189	1507/2	1523/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3679								
191	189	3015/4	3047/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3680								
191	189	754	762	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3681								
191	189	3017/4	3049/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3682								
191	189	1509/2	1525/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3683								
191	189	3019/4	3051/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3684								
191	189	755	763	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3685								
191	189	3021/4	3053/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3686								
191	189	1511/2	1527/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3687								
191	189	3023/4	3055/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3688								
192	190	756	764	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	3689								
192	190	3025/4	3057/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3690								
192	190	1513/2	1529/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3691								
192	190	3027/4	3059/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3692								
192	190	757	765	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3693								
192	190	3029/4	3061/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3694								
192	190	1515/2	1531/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3695								
192	190	3031/4	3063/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3696								
192	190	758	766	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3697								
192	190	3033/4	3065/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3698								
192	190	1517/2	1533/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3699								
192	190	3035/4	3067/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3700								
192	190	759	767	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3701								
192	190	3037/4	3069/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3702								
192	190	1519/2	1535/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3703								
192	190	3039/4	3071/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3704								
192	190	756	764	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	3705								
193	191	760	768	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	3706								
193	191	3041/4	3073/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3707								
193	191	1521/2	1537/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3708								
193	191	3043/4	3075/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3709								
193	191	761	769	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3710								
193	191	3045/4	3077/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3711								
193	191	1523/2	1539/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3712								
193	191	3047/4	3079/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3713								
193	191	762	770	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3714								
193	191	3049/4	3081/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3715								
193	191	1525/2	1541/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3716								
193	191	3051/4	3083/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3717								
193	191	763	771	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3718								
193	191	3053/4	3085/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3719								
193	191	1527/2	1543/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3720								
193	191	3055/4	3087/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3721								
194	192	764	772	0.0		0	0	Spanner	4/4	1	1	0											6	
194	192	766	774	0.0		1/2	1/2	Spanner	4/4	1	1	0												
194	192	766	774	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3722			articStaccatoAbove					
194	192	1533/2	1549/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3723			articStaccatoAbove					
194	192	767	775	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3724			articStaccatoAbove					
194	192	1535/2	1551/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3725			articStaccatoAbove					
194	192	764	772	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3726			articStaccatoBelow					
194	192	1529/2	1545/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3727			articStaccatoBelow					
194	192	765	773	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3728			articStaccatoBelow					
194	192	1531/2	1547/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3729			articStaccatoBelow					
194	192	766	774	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3730			articStaccatoBelow					
194	192	1533/2	1549/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3731			articStaccatoBelow					
195	193	768	776	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3732			articStaccatoAbove					
195	193	1537/2	1553/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3733			articStaccatoAbove					
195	193	770	778	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3734			articStaccatoAbove					
195	193	1541/2	1557/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3735			articStaccatoAbove					
195	193	771	779	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3736			articStaccatoAbove					
195	193	1543/2	1559/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3737								
195	193	768	776	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3738			articStaccatoAbove					
195	193	1537/2	1553/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3739			articStaccatoAbove					
195	193	769	777	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3740			articStaccatoAbove					
195	193	1539/2	1555/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3741			articStaccatoAbove					
195	193	770	778	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3742			articStaccatoAbove					
195	193	1541/2	1557/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3743			articStaccatoAbove					
196	194	772	780	0.0		0	0	Dynamic	4/4	1	1	0						p						
196	194	772	780	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3744	p		articStaccatoAbove					
196	194	1545/2	1561/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3745			articStaccatoAbove					
196	194	773	781	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3746			articStaccatoAbove					
196	194	1547/2	1563/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3747			articStaccatoAbove					
196	194	774	782	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3748			articStaccatoAbove					
196	194	1549/2	1565/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3749			articStaccatoAbove					
196	194	775	783	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3750			articStaccatoAbove					
196	194	1551/2	1567/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3751			articStaccatoAbove					
196	194	774	782	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3752			articStaccatoAbove					
196	194	1549/2	1565/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3753			articStaccatoAbove					
196	194	775	783	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3754			articStaccatoAbove					
196	194	1551/2	1567/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3755			articStaccatoAbove					
197	195	776	784	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	3756			articStaccatoAbove					
197	195	1553/2	1569/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3757			articStaccatoAbove					
197	195	777	785	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3758			articStaccatoAbove					
197	195	1555/2	1571/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3759			articStaccatoAbove					
197	195	778	786	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3760			articStaccatoAbove					
197	195	1557/2	1573/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	3761			articStaccatoAbove					
197	195	779	787	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3762								
197	195	1559/2	1575/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	3763			articStaccatoAbove					
197	195	776	784	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	3764			articStaccatoAbove					
197	195	1553/2	1569/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3765			articStaccatoAbove					
197	195	777	785	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3766			articStaccatoAbove					
197	195	1555/2	1571/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3767			articStaccatoAbove					
197	195	778	786	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3768			articStaccatoAbove					
197	195	1557/2	1573/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	3769			articStaccatoAbove					
197	195	779	787	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	3770			articStaccatoAbove					
197	195	1559/2	1575/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3771			articStaccatoAbove					
198	196	780	788	0.0		0	0	Dynamic	4/4	1	1	0						other-dynamics						
198	196	780	788	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3772				121				
198	196	782	790	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3773				121				
198	196	783	791	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3774				121				
198	196	780	788	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	3775				122				
198	196	782	790	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3776				122				
198	196	783	791	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3777				122				
199	197	784	792	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3778				121				
199	197	786	794	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	3779								
199	197	784	792	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	3780				122				
199	197	786	794	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	3781								
200	198	788	796	0.0		0	0	Spanner	4/4	1	1	0												17
200	198	788	796	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3782				123				17
200	198	790	798	0.0		1/2	1/2	Spanner	4/4	1	1	0								123				
200	198	790	798	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	3783				123				
200	198	791	799	1.0		3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	3784				123				
200	198	788	796	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	3785				124				
200	198	790	798	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	3786				124				
200	198	791	799	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	3787				124				
201	199	792	800	0.0		0	0	Spanner	4/4	1	1	0								123		2		
201	199	792	800	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	3788				123		2		
201	199	794	802	2.0		1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	3789				123		2		
201	199	792	800	2.0		0	0	Chord	4/4	1	2	1/2		1/2	1	3790						2		
201	199	794	802	1.0		1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	3791						2		
201	199	795	803	1.0		3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	3792						2		
201	199	792	800	0.0		0	0	Dynamic	4/4	1	3	0						sf				2		
201	199	792	800	2.0		0	0	Chord	4/4	1	3	1/2		1/2	1	3793						2		
201	199	794	802	2.0		1/2	1/2	Chord	4/4	1	3	1/2		1/2	1	3794						2		
201	199	792	800	2.0		0	0	Chord	4/4	2	1	1/2		1/2	1	3795				124				
201	199	794	802	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	3796								
201	199	792	800	4.0		0	0	Chord	4/4	2	2	1		1	1	3797								
202	200	796	804	0.0		0	0	Dynamic	4/4	1	1	0						p						
