mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	Trill:trill	pedal	Pedal_<sym>keyboardPedalPed</sym>
167	166	995/2	1001/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2356										
167	166	1991/4	2003/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2357										
168	167	997/2	1003/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2358			articStaccatoBelow			15				
168	167	499	502	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2359			articStaccatoBelow			15				
168	167	500	503	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2360			articStaccatoBelow			15				
168	167	1001/2	1007/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2361			articStaccatoBelow			15				
168	167	498	501	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2362										
168	167	1993/4	2005/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2363										
168	167	997/2	1003/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2364										
168	167	1995/4	2007/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2365										
168	167	499	502	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2366										
168	167	1997/4	2009/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2367										
168	167	999/2	1005/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2368										
168	167	1999/4	2011/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2369										
168	167	500	503	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2370										
168	167	2001/4	2013/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2371										
168	167	1001/2	1007/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2372										
168	167	2003/4	2015/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2373										
169	168	1003/2	1009/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2374						15				
169	168	502	505	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2375						15				
169	168	503	506	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2376						15				
169	168	1007/2	1013/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2377						15				
169	168	501	504	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2378										
169	168	2005/4	2017/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2379										
169	168	1003/2	1009/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2380										
169	168	2007/4	2019/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2381										
169	168	502	505	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2382										
169	168	2009/4	2021/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2383										
169	168	1005/2	1011/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2384										
169	168	2011/4	2023/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2385										
169	168	503	506	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2386										
169	168	2013/4	2025/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2387										
169	168	1007/2	1013/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2388										
169	168	2015/4	2027/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2389										
170	169	1009/2	1015/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2390						15				
170	169	505	508	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2391						15				
170	169	506	509	1.0		1/2	1/2	Chord	6/8	1	1	1/4		1/4	1	2392						15				
170	169	504	507	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2393										
170	169	2017/4	2029/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2394										
170	169	1009/2	1015/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2395										
170	169	2019/4	2031/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2396										
170	169	505	508	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2397										
170	169	2021/4	2033/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2398										
170	169	1011/2	1017/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2399										
170	169	2023/4	2035/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2400										
170	169	506	509	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2401										
170	169	2025/4	2037/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2402										
170	169	1013/2	1019/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2403										
170	169	2027/4	2039/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2404										
171	170	1015/2	1021/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2405						15				
171	170	508	511	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2406						15				
171	170	509	512	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2407						15				
171	170	1019/2	1025/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2408						15				
171	170	507	510	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2409										
171	170	2029/4	2041/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2410										
171	170	1015/2	1021/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2411										
171	170	2031/4	2043/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2412										
171	170	508	511	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2413										
171	170	2033/4	2045/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2414										
171	170	1017/2	1023/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2415										
171	170	2035/4	2047/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2416										
171	170	509	512	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2417										
171	170	2037/4	2049/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2418										
171	170	1019/2	1025/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2419										
171	170	2039/4	2051/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2420										
172	171	1021/2	1027/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2421						15				
172	171	511	514	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2422						15				
172	171	512	515	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2423						15				
172	171	1025/2	1031/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2424						15				
172	171	510	513	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2425										
172	171	2041/4	2053/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2426										
172	171	1021/2	1027/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2427										
172	171	2043/4	2055/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2428										
172	171	511	514	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2429										
172	171	2045/4	2057/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2430										
172	171	1023/2	1029/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2431										
172	171	2047/4	2059/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2432										
172	171	512	515	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2433										
172	171	2049/4	2061/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2434										
172	171	1025/2	1031/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2435										
172	171	2051/4	2063/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2436										
173	172	513	516	0.0		0	0	Spanner	6/8	1	1	0														
173	172	513	516	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	2437	()									
173	172	2053/4	2065/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2438										
173	172	1027/2	1033/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2439										
173	172	2055/4	2067/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2440										
173	172	514	517	0.16666666666666666		1/4	1/4	Chord	6/8	1	1	1/24		1/16	2/3	2441										
173	172	3085/6	3103/6	0.16666666666666666		7/24	7/24	Chord	6/8	1	1	1/24		1/16	2/3	2442										
173	172	1543/3	1552/3	0.16666666666666666		1/3	1/3	Chord	6/8	1	1	1/24		1/16	2/3	2443										
173	172	1029/2	1035/2	0.16666666666666666		3/8	3/8	Chord	6/8	1	1	1/24		1/16	2/3	2444										
173	172	1544/3	1553/3	0.16666666666666666		5/12	5/12	Chord	6/8	1	1	1/24		1/16	2/3	2445										
173	172	3089/6	3107/6	0.16666666666666666		11/24	11/24	Chord	6/8	1	1	1/24		1/16	2/3	2446										
173	172	515	518	0.16666666666666666		1/2	1/2	Chord	6/8	1	1	1/24		1/16	2/3	2447										
173	172	3091/6	3109/6	0.16666666666666666		13/24	13/24	Chord	6/8	1	1	1/24		1/16	2/3	2448										
173	172	1546/3	1555/3	0.16666666666666666		7/12	7/12	Chord	6/8	1	1	1/24		1/16	2/3	2449										
173	172	1031/2	1037/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2450										
173	172	2063/4	2075/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2451										
173	172	513	516	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2452										
173	172	1027/2	1033/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2453										
173	172	514	517	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2454										
173	172	1029/2	1035/2	0.0		3/8	3/8	Dynamic	6/8	2	1	0						sf								
173	172	1029/2	1035/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2455										
173	172	1031/2	1037/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2456										
174	173	516	519	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	2457										
174	173	2065/4	2077/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2458										
174	173	1033/2	1039/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2459										
174	173	2067/4	2079/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2460										
174	173	517	520	0.16666666666666666		1/4	1/4	Chord	6/8	1	1	1/24		1/16	2/3	2461										
174	173	3103/6	3121/6	0.16666666666666666		7/24	7/24	Chord	6/8	1	1	1/24		1/16	2/3	2462										
174	173	1552/3	1561/3	0.16666666666666666		1/3	1/3	Chord	6/8	1	1	1/24		1/16	2/3	2463										
174	173	1035/2	1041/2	0.16666666666666666		3/8	3/8	Chord	6/8	1	1	1/24		1/16	2/3	2464										
174	173	1553/3	1562/3	0.16666666666666666		5/12	5/12	Chord	6/8	1	1	1/24		1/16	2/3	2465										
174	173	3107/6	3125/6	0.16666666666666666		11/24	11/24	Chord	6/8	1	1	1/24		1/16	2/3	2466										
174	173	518	521	0.16666666666666666		1/2	1/2	Chord	6/8	1	1	1/24		1/16	2/3	2467										
174	173	3109/6	3127/6	0.16666666666666666		13/24	13/24	Chord	6/8	1	1	1/24		1/16	2/3	2468										
174	173	1555/3	1564/3	0.16666666666666666		7/12	7/12	Chord	6/8	1	1	1/24		1/16	2/3	2469										
174	173	1037/2	1043/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2470										
174	173	2075/4	2087/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2471										
174	173	516	519	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2472										
174	173	1033/2	1039/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2473										
174	173	517	520	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2474										
174	173	1035/2	1041/2	0.0		3/8	3/8	Dynamic	6/8	2	1	0						sf								
174	173	1035/2	1041/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2475										
174	173	1037/2	1043/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2476										
175	174	519	522	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	2477										
175	174	2077/4	2089/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2478										
175	174	1039/2	1045/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2479										
175	174	2079/4	2091/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2480										
175	174	520	523	0.16666666666666666		1/4	1/4	Chord	6/8	1	1	1/24		1/16	2/3	2481										
175	174	3121/6	3139/6	0.16666666666666666		7/24	7/24	Chord	6/8	1	1	1/24		1/16	2/3	2482										
175	174	1561/3	1570/3	0.16666666666666666		1/3	1/3	Chord	6/8	1	1	1/24		1/16	2/3	2483										
175	174	1041/2	1047/2	0.0		3/8	3/8	Spanner	6/8	1	1	0											8			
175	174	1041/2	1047/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2484							8			
175	174	2083/4	2095/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2485							8			
175	174	521	524	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2486							8			
175	174	2085/4	2097/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2487							8			
175	174	1043/2	1049/2	0.16666666666666666		5/8	5/8	Chord	6/8	1	1	1/24		1/16	2/3	2488							8			
175	174	1565/3	1574/3	0.16666666666666666		2/3	2/3	Chord	6/8	1	1	1/24		1/16	2/3	2489							8			
175	174	3131/6	3149/6	0.16666666666666666		17/24	17/24	Chord	6/8	1	1	1/24		1/16	2/3	2490							8			
175	174	519	522	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2491										
175	174	1039/2	1045/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2492										
175	174	520	523	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2493										
175	174	1041/2	1047/2	0.0		3/8	3/8	Dynamic	6/8	2	1	0						sf								
175	174	1041/2	1047/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2494										
175	174	1043/2	1049/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2495										
176	175	522	525	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2496							8			
176	175	523	526	0.0		1/4	1/4	Spanner	6/8	1	1	0														
176	175	1047/2	1053/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2497										
176	175	522	525	0.0		0	0	Spanner	6/8	2	1	0													8	8
176	175	522	525	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2498									8	8
176	175	1047/2	1053/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2499									8	8
177	176	525	528	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2500										
177	176	1053/2	1059/2	0.0		3/8	3/8	Dynamic	6/8	1	1	0						sf								
177	176	1053/2	1059/2	0.0		3/8	3/8	Spanner	6/8	1	1	0									9					
177	176	1053/2	1059/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2501					9					
177	176	1055/2	1061/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2502					9					
177	176	525	528	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2503									8	8
178	177	528	531	0.0		0	0	Dynamic	6/8	1	1	0						p								
178	177	528	531	0.0		0	0	Spanner	6/8	1	1	0														
178	177	528	531	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2504				100						
178	177	1057/2	1063/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2505				100						
178	177	529	532	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2506				100						
178	177	1059/2	1065/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2507				100						
178	177	530	533	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2508				100						
178	177	1061/2	1067/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2509										
178	177	528	531	0.0		0	0	Spanner	6/8	2	1	0														
178	177	528	531	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2510			articStaccatoAbove							
178	177	1059/2	1065/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2511			articStaccatoAbove							
179	178	531	534	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2512				101						
179	178	1063/2	1069/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2513				101						
179	178	532	535	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2514				101						
179	178	1065/2	1071/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2515				101						
179	178	533	536	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2516				101						
179	178	1067/2	1073/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2517										
179	178	531	534	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2518			articStaccatoAbove							
179	178	1065/2	1071/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2519			articStaccatoAbove							
179	178	1067/2	1073/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2520			articStaccatoAbove							
180	179	534	537	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2521				102						
180	179	1069/2	1075/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2522				102						
180	179	535	538	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2523				102						
180	179	1071/2	1077/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2524				102						
180	179	536	539	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2525				102						
180	179	1073/2	1079/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2526										
180	179	534	537	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2527			articStaccatoAbove							
180	179	1071/2	1077/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2528			articStaccatoAbove							
180	179	1073/2	1079/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2529			articStaccatoAbove							
181	180	537	540	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2530				103						
181	180	1075/2	1081/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2531				103						
181	180	538	541	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2532				103						
181	180	1077/2	1083/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2533				103						
181	180	539	542	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2534				103						
181	180	1079/2	1085/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2535										
181	180	537	540	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2536			articStaccatoAbove							
181	180	1077/2	1083/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2537			articStaccatoAbove							
182	181	540	543	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2538				104						
182	181	1081/2	1087/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2539				104						
182	181	541	544	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2540				104						
182	181	1083/2	1089/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2541				104						
182	181	542	545	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2542				104						
182	181	1085/2	1091/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2543										
182	181	540	543	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2544			articStaccatoAbove							
183	182	543	546	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2545				105						
183	182	1087/2	1093/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2546				105						
183	182	544	547	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2547										
183	182	1089/2	1095/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2548				106						
183	182	545	548	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2549				106						
183	182	1091/2	1097/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2550				106						
183	182	543	546	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2551				107						
183	182	1087/2	1093/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2552				107						
183	182	544	547	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2553										
183	182	1089/2	1095/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2554				108						
183	182	545	548	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2555				108						
183	182	1091/2	1097/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2556										
184	183	546	549	0.0		0	0	Spanner	6/8	1	1	0								106		16				
184	183	546	549	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2557				106		16				
184	183	1093/2	1099/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2558				106		16				
184	183	547	550	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2559				106		16				
184	183	1095/2	1101/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2560				106		16				
184	183	548	551	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2561				106		16				
184	183	1097/2	1103/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2562				106		16				
184	183	546	549	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2563				109						
184	183	1093/2	1099/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2564				109						
184	183	547	550	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2565				109						
184	183	1095/2	1101/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2566				109						
184	183	548	551	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2567				109						
184	183	1097/2	1103/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2568				109						
185	184	549	552	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2569				106		16				
185	184	1099/2	1105/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2570				106		16				
185	184	550	553	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2571				106		16				
185	184	1101/2	1107/2	0.0		3/8	3/8	Spanner	6/8	1	1	0								106						
185	184	1101/2	1107/2	0.0		3/8	3/8	Spanner	6/8	1	1	0								106	10					
185	184	1101/2	1107/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2572				106	10					
185	184	551	554	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2573				106	10					
185	184	1103/2	1109/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2574					10					
185	184	549	552	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2575				109						
185	184	1099/2	1105/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2576				109						
185	184	550	553	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2577										
185	184	551	554	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2578										
185	184	1103/2	1109/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2579										
186	185	552	555	0.0		0	0	Spanner	6/8	1	1	0														
186	185	552	555	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	2580				110						
186	185	2209/4	2221/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2581				110						
186	185	1105/2	1111/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2582				110						
186	185	2211/4	2223/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2583				110						
186	185	553	556	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2584			articStaccatoAbove							
186	185	1107/2	1113/2	0.0		3/8	3/8	Chord	6/8	1	1	0	acciaccatura	1/8	1	2585										
186	185	1107/2	1113/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2586				111						
186	185	2215/4	2227/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2587				111						
186	185	554	557	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2588				111						
186	185	2217/4	2229/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2589				111						
186	185	1109/2	1115/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2590			articStaccatoAbove							
186	185	552	555	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2591										
187	186	555	558	0.25		0	0	Chord	6/8	1	1	1/16		1/16	1	2592				112						
187	186	2221/4	2233/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	2593				112						
187	186	1111/2	1117/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	2594				112						
187	186	2223/4	2235/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	2595				112						
187	186	556	559	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2596			articStaccatoAbove							
187	186	555	558	1.5		0	0	Chord	6/8	1	2	3/8		1/4	3/2	2597										
187	186	1113/2	1119/2	0.0		3/8	3/8	Chord	6/8	1	2	0	acciaccatura	1/8	1	2598										
187	186	1113/2	1119/2	0.25		3/8	3/8	Chord	6/8	1	2	1/16		1/16	1	2599				113						
187	186	2227/4	2239/4	0.25		7/16	7/16	Chord	6/8	1	2	1/16		1/16	1	2600				113						
187	186	557	560	0.25		1/2	1/2	Chord	6/8	1	2	1/16		1/16	1	2601				113						
187	186	2229/4	2241/4	0.25		9/16	9/16	Chord	6/8	1	2	1/16		1/16	1	2602				113						
187	186	1115/2	1121/2	0.5		5/8	5/8	Chord	6/8	1	2	1/8		1/8	1	2603			articStaccatoAbove							
187	186	555	558	0.25		0	0	Chord	6/8	2	1	1/16		1/16	1	2604				114						
187	186	2221/4	2233/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16		1/16	1	2605				114						
187	186	1111/2	1117/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16		1/16	1	2606				114						
187	186	2223/4	2235/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16		1/16	1	2607				114						
187	186	556	559	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2608			articStaccatoAbove							
187	186	555	558	1.5		0	0	Chord	6/8	2	2	3/8		1/4	3/2	2609										
187	186	1113/2	1119/2	0.0		3/8	3/8	Chord	6/8	2	2	0	acciaccatura	1/8	1	2610										
