mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_hairpin
116	115	1835/4	1851/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1813						
116	115	459	463	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1814						
116	115	1837/4	1853/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1815						
116	115	919/2	927/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1816						
116	115	1839/4	1855/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1817						
116	115	913/2	921/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1818						
116	115	457	461	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1819						
116	115	915/2	923/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1820						
116	115	458	462	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1821						
116	115	456	460	3.0		0	0	Chord	4/4	2	2	3/4		1/2	3/2	1822						
117	116	460	464	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1823						
117	116	1841/4	1857/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1824						
117	116	921/2	929/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1825						
117	116	1843/4	1859/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1826						
117	116	461	465	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1827						
117	116	925/2	933/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1828						
117	116	1851/4	1867/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1829						
117	116	463	467	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1830						
117	116	1853/4	1869/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1831						
117	116	927/2	935/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1832						
117	116	1855/4	1871/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1833						
117	116	461	465	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1834						
117	116	1845/4	1861/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1835						
117	116	923/2	931/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1836						
117	116	1847/4	1863/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1837						
117	116	462	466	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1838						
118	117	464	468	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1839						
118	117	1857/4	1873/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1840						
118	117	929/2	937/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1841						
118	117	1859/4	1875/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1842						
118	117	465	469	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1843						
118	117	933/2	941/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1844						
118	117	1867/4	1883/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1845						
118	117	467	471	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1846						
118	117	1869/4	1885/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1847						
118	117	935/2	943/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1848						
118	117	1871/4	1887/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1849						
118	117	465	469	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	1850						
118	117	1861/4	1877/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	1851						
118	117	931/2	939/2	0.25		3/8	3/8	Chord	4/4	1	2	1/16		1/16	1	1852						
118	117	1863/4	1879/4	0.25		7/16	7/16	Chord	4/4	1	2	1/16		1/16	1	1853						
118	117	466	470	1.0		1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1854						
119	118	468	472	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1855						
119	118	1873/4	1889/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1856						
119	118	937/2	945/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1857						
119	118	1875/4	1891/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1858						
119	118	469	473	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1859						
119	118	1877/4	1893/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1860						
119	118	939/2	947/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1861						
119	118	1879/4	1895/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1862						
119	118	470	474	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1863						
119	118	1881/4	1897/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1864						
119	118	941/2	949/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1865						
119	118	1883/4	1899/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1866						
119	118	471	475	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1867						
119	118	1885/4	1901/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1868						
119	118	943/2	951/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1869						
119	118	1887/4	1903/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1870						
119	118	468	472	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1871						
119	118	470	474	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1872						
120	119	472	476	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1873						
120	119	1889/4	1905/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1874						
120	119	945/2	953/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1875						
120	119	1891/4	1907/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1876						
120	119	473	477	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1877						
120	119	1893/4	1909/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1878						
120	119	947/2	955/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1879						
120	119	1895/4	1911/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1880						
120	119	474	478	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1881						
120	119	1897/4	1913/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1882						
120	119	949/2	957/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1883						
120	119	1899/4	1915/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1884						
120	119	475	479	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1885						
120	119	1901/4	1917/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1886						
120	119	951/2	959/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1887						
120	119	1903/4	1919/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1888						
120	119	472	476	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1889						
121	120	476	480	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1890						
121	120	1905/4	1921/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1891						
121	120	953/2	961/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1892						
121	120	1907/4	1923/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1893						
121	120	477	481	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1894						
121	120	1913/4	1929/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1895						
121	120	957/2	965/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1896						
121	120	1915/4	1931/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1897						
121	120	479	483	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1898						
121	120	1917/4	1933/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1899						
121	120	959/2	967/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1900						
121	120	1919/4	1935/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1901						
121	120	477	481	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1902						
121	120	1909/4	1925/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1903						
121	120	955/2	963/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1904						
121	120	1911/4	1927/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1905						
121	120	478	482	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1906						
122	121	480	484	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1907						
122	121	1921/4	1937/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1908						
122	121	961/2	969/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1909						
122	121	1923/4	1939/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1910						
122	121	481	485	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1911						
122	121	965/2	973/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1912						
122	121	1931/4	1947/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1913						
122	121	483	487	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1914						
122	121	1933/4	1949/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1915						
122	121	967/2	975/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1916						
122	121	1935/4	1951/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1917						
122	121	481	485	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1918						
122	121	1925/4	1941/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1919						
122	121	963/2	971/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1920						
122	121	1927/4	1943/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1921						
122	121	482	486	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1922						
123	122	484	488	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	1923						
123	122	1937/4	1953/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1924						
123	122	969/2	977/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1925						
123	122	1939/4	1955/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1926						
123	122	485	489	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1927						
123	122	1941/4	1957/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1928						
123	122	971/2	979/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1929						
123	122	1943/4	1959/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1930						
123	122	486	490	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1931						
123	122	1945/4	1961/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1932						
123	122	973/2	981/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1933						
123	122	1947/4	1963/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1934						
123	122	487	491	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1935						
123	122	1949/4	1965/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1936						
123	122	975/2	983/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1937						
123	122	1951/4	1967/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1938						
123	122	484	488	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	1939						
123	122	486	490	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1940						
124	123	488	492	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1941						
124	123	488	492	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1942						
124	123	1953/4	1969/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1943						
124	123	977/2	985/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1944						
124	123	1955/4	1971/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1945						
124	123	489	493	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1946						
124	123	1957/4	1973/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1947						
124	123	979/2	987/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1948						
124	123	1959/4	1975/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1949						
124	123	490	494	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1950						
124	123	1961/4	1977/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1951						
124	123	981/2	989/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1952						
124	123	1963/4	1979/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1953						
124	123	491	495	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1954						
124	123	1965/4	1981/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1955						
124	123	983/2	991/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1956						
124	123	1967/4	1983/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1957						
125	124	492	496	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	1958						
125	124	494	498	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1959				102		
125	124	989/2	997/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1960						
125	124	495	499	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1961			ornamentShortTrill	103		
125	124	991/2	999/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1962						
125	124	492	496	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1963						
125	124	1969/4	1985/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1964						
125	124	985/2	993/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1965						
125	124	1971/4	1987/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1966						
125	124	493	497	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1967						
125	124	1973/4	1989/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1968						
125	124	987/2	995/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1969						
125	124	1975/4	1991/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1970						
125	124	494	498	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1971						
125	124	1977/4	1993/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1972						
125	124	989/2	997/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1973						
125	124	1979/4	1995/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1974						
125	124	495	499	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1975						
125	124	1981/4	1997/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1976						
125	124	991/2	999/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1977						
125	124	1983/4	1999/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1978						
126	125	496	500	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	1979						
126	125	497	501	0.0		1/4	1/4	Dynamic	4/4	1	1	0						sf				
126	125	497	501	0.0		1/4	1/4	Chord	4/4	1	1	0	acciaccatura	1/8	1	1980						
126	125	497	501	1.5		1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	1981						
126	125	997/2	1005/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1982				104		
126	125	1995/4	2011/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1983						
126	125	499	503	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1984			articStaccatoAbove			
126	125	999/2	1007/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1985			articStaccatoAbove			
126	125	496	500	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	1986						
126	125	1985/4	2001/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	1987						
126	125	993/2	1001/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1988						
126	125	1987/4	2003/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1989						
126	125	497	501	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1990						
126	125	1989/4	2005/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1991						
126	125	995/2	1003/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1992						
126	125	1991/4	2007/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1993						
126	125	498	502	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	1994						
126	125	1993/4	2009/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	1995						
126	125	997/2	1005/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	1996						
126	125	1995/4	2011/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	1997						
126	125	499	503	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1998						
126	125	1997/4	2013/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1999						
126	125	999/2	1007/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2000						
126	125	1999/4	2015/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2001						
127	126	500	504	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	2002						
127	126	502	506	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2003				105		
127	126	1005/2	1013/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2004						
127	126	503	507	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2005			ornamentShortTrill	106		
127	126	1007/2	1015/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2006						
127	126	500	504	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	2007						
127	126	2001/4	2017/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2008						
127	126	1001/2	1009/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2009						
127	126	2003/4	2019/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2010						
127	126	501	505	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2011						
127	126	2005/4	2021/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2012						
127	126	1003/2	1011/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2013						
127	126	2007/4	2023/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2014						
127	126	502	506	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2015						
127	126	2009/4	2025/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2016						
127	126	1005/2	1013/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2017						
127	126	2011/4	2027/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2018						
127	126	503	507	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2019						
127	126	2013/4	2029/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2020						
127	126	1007/2	1015/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2021						
127	126	2015/4	2031/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2022						
128	127	504	508	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	2023						
128	127	505	509	0.0		1/4	1/4	Dynamic	4/4	1	1	0						sf				
128	127	505	509	0.0		1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	2024						
128	127	505	509	0.0		1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	2025						
128	127	505	509	0.0		1/4	1/4	Chord	4/4	1	1	0	grace16	1/16	1	2026						
128	127	505	509	1.5		1/4	1/4	Chord	4/4	1	1	3/8		1/4	3/2	2027						
128	127	1013/2	1021/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	2028				107		
128	127	2027/4	2043/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	2029				107		
128	127	507	511	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	2030				107		
128	127	2029/4	2045/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	2031				107		
128	127	1015/2	1023/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	2032				107		
128	127	2031/4	2047/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	2033						
128	127	504	508	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	2034						
128	127	2017/4	2033/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2035						
128	127	1009/2	1017/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2036						
128	127	2019/4	2035/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2037						
128	127	505	509	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2038						
128	127	2021/4	2037/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2039						
128	127	1011/2	1019/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2040						
128	127	2023/4	2039/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2041						
128	127	506	510	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2042						
128	127	2025/4	2041/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2043						
128	127	1013/2	1021/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2044						
128	127	2027/4	2043/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2045						
128	127	507	511	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2046						
128	127	2029/4	2045/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2047						
128	127	1015/2	1023/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2048						
128	127	2031/4	2047/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2049						
129	128	508	512	2.0		0	0	Chord	4/4	1	1	1/2		1/2	1	2050			ornamentTurn			
129	128	510	514	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	2051				108		
129	128	1021/2	1029/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	2052						
129	128	511	515	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2053			ornamentShortTrill	109		
129	128	1023/2	1031/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2054						
129	128	508	512	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	2055						
129	128	2033/4	2049/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2056						
129	128	1017/2	1025/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2057						
129	128	2035/4	2051/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2058						
129	128	509	513	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2059						
129	128	2037/4	2053/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2060						
129	128	1019/2	1027/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2061						
129	128	2039/4	2055/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2062						
129	128	510	514	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2063						
129	128	2041/4	2057/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2064						
129	128	1021/2	1029/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	2065						
129	128	2043/4	2059/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	2066						
129	128	511	515	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	2067						
129	128	2045/4	2061/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	2068						
129	128	1023/2	1031/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	2069						
129	128	2047/4	2063/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	2070						
130	129	514	518	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	2071						
130	129	515	519	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	2072			ornamentTurn	110		
130	129	1031/2	1039/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	2073						
130	129	512	516	0.5		0	0	Chord	4/4	1	2	1/8		1/8	1	2074						
130	129	1025/2	1033/2	0.0		1/8	1/8	Dynamic	4/4	1	2	0						sf				
130	129	1025/2	1033/2	1.0		1/8	1/8	Chord	4/4	1	2	1/4		1/4	1	2075						
130	129	1027/2	1035/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	2076						
130	129	514	518	1.5		1/2	1/2	Chord	4/4	1	2	3/8		1/4	3/2	2077						
130	129	1031/2	1039/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	2078						
130	129	512	516	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	2079						
130	129	2049/4	2065/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	2080						
130	129	1025/2	1033/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	2081						
130	129	2051/4	2067/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	2082						
130	129	513	517	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	2083						
130	129	2053/4	2069/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	2084						
130	129	1027/2	1035/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	2085						
130	129	2055/4	2071/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	2086						
130	129	514	518	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	2087						
130	129	2057/4	2073/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	2088						
