mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	articulation
125	124	1989/8	1989/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1868		
125	124	995/4	995/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1869		
125	124	1991/8	1991/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1870		
125	124	247	247	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1871		
125	124	989/4	989/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1872		
125	124	495/2	495/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1873		
125	124	991/4	991/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1874		
125	124	248	248	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1875		
125	124	993/4	993/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1876		
125	124	497/2	497/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1877		
125	124	995/4	995/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1878		
125	124	247	247	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1879		
125	124	495/2	495/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1880		
125	124	248	248	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1881		
125	124	497/2	497/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1882		
126	125	249	249	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1883		
126	125	1993/8	1993/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1884		
126	125	997/4	997/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1885		
126	125	1995/8	1995/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1886		
126	125	499/2	499/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1887		
126	125	1997/8	1997/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1888		
126	125	999/4	999/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1889		
126	125	1999/8	1999/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1890		
126	125	250	250	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1891		
126	125	2001/8	2001/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1892		
126	125	1001/4	1001/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1893		
126	125	2003/8	2003/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1894		
126	125	501/2	501/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1895		
126	125	2005/8	2005/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1896		
126	125	1003/4	1003/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1897		
126	125	2007/8	2007/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1898		
126	125	249	249	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1899		
126	125	997/4	997/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1900		
126	125	499/2	499/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1901		
126	125	999/4	999/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1902		
126	125	250	250	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1903		
126	125	1001/4	1001/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1904		
126	125	501/2	501/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1905		
126	125	1003/4	1003/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1906		
126	125	249	249	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1907		
126	125	499/2	499/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1908		
126	125	250	250	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1909		
126	125	501/2	501/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1910		
127	126	251	251	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1911	f	
127	126	2009/8	2009/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1912		
127	126	1005/4	1005/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1913		
127	126	2011/8	2011/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1914		
127	126	503/2	503/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1915		
127	126	2013/8	2013/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1916		
127	126	1007/4	1007/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1917		
127	126	2015/8	2015/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1918		
127	126	252	252	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1919		
127	126	505/2	505/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1920		
127	126	251	251	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1921		
127	126	1005/4	1005/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1922		
127	126	503/2	503/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1923		
127	126	1007/4	1007/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1924		
127	126	252	252	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1925		
127	126	1009/4	1009/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1926		
127	126	505/2	505/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1927		
127	126	1011/4	1011/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1928		
127	126	251	251	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1929		
127	126	503/2	503/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1930		
127	126	252	252	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1931		
127	126	505/2	505/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1932		
128	127	253	253	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1933	p	
128	127	507/2	507/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1934		
128	127	254	254	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1935		
128	127	2033/8	2033/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1936	<	
128	127	1017/4	1017/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1937		
128	127	2035/8	2035/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1938		
128	127	509/2	509/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1939		
128	127	2037/8	2037/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1940		
128	127	1019/4	1019/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1941		
128	127	2039/8	2039/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1942		
128	127	253	253	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1943		
128	127	1013/4	1013/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1944		
128	127	507/2	507/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1945		
128	127	1015/4	1015/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1946		
128	127	254	254	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1947		
128	127	1017/4	1017/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1948		
128	127	509/2	509/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1949		
128	127	1019/4	1019/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1950		
128	127	1013/4	1013/4	0.75	1/16	1/16	Chord	2/4	2	2	3/16		1/8	3/2	1951		
128	127	254	254	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1952		
128	127	509/2	509/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1953		
129	128	255	255	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1954		
129	128	2041/8	2041/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1955		
129	128	1021/4	1021/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1956		
129	128	2043/8	2043/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1957		
129	128	511/2	511/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1958		
129	128	2045/8	2045/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1959		
129	128	1023/4	1023/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1960		
129	128	2047/8	2047/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1961		
129	128	256	256	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1962		
129	128	513/2	513/2	0.0	3/8	3/8	Chord	2/4	1	1	0	acciaccatura	1/8	1	1963		
129	128	513/2	513/2	0.0	3/8	3/8	Chord	2/4	1	1	0	acciaccatura	1/8	1	1964		
129	128	513/2	513/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	1965		
129	128	2055/8	2055/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1966		
129	128	513/2	513/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1967		
129	128	255	255	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1968		
129	128	1021/4	1021/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1969		
129	128	511/2	511/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1970		
129	128	1023/4	1023/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1971		
129	128	256	256	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1972		
129	128	1025/4	1025/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1973		
129	128	513/2	513/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1974		
129	128	1027/4	1027/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1975		
129	128	255	255	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	1976		
129	128	511/2	511/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	1977		
129	128	256	256	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	1978		
129	128	513/2	513/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	1979		
130	129	257	257	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1980		
130	129	258	258	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1981		
130	129	257	257	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1982		
130	129	258	258	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	1983		
131	130	259	259	0.75	0	0	Chord	2/4	1	1	3/16		1/8	3/2	1984		
131	130	1039/4	1039/4	0.0	3/16	3/16	Chord	2/4	1	1	0	acciaccatura	1/8	1	1985		
131	130	1039/4	1039/4	0.0	3/16	3/16	Chord	2/4	1	1	0	acciaccatura	1/8	1	1986		
131	130	1039/4	1039/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1987		
131	130	2079/8	2079/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1988		
131	130	260	260	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1989		
131	130	521/2	521/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1990		
131	130	259	259	1.5	0	0	Chord	2/4	1	2	3/8		1/4	3/2	1991		
131	130	521/2	521/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	1992		
131	130	259	259	1.5	0	0	Chord	2/4	2	1	3/8		1/4	3/2	1993		
131	130	521/2	521/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1994		
132	131	261	261	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1995		
132	131	523/2	523/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1996		
132	131	262	262	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1997		
132	131	261	261	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	1998		
132	131	262	262	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	1999		
132	131	261	261	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2000		
132	131	262	262	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2001		
133	132	263	263	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2002		
133	132	527/2	527/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	2003		
133	132	2111/8	2111/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2004		
133	132	264	264	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2005		
133	132	529/2	529/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	2006		
133	132	2119/8	2119/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2007		
133	132	263	263	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2008	p	
133	132	264	264	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	2009		
133	132	263	263	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2010		
133	132	264	264	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2011		
134	133	265	265	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2012		
134	133	531/2	531/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2013		
134	133	266	266	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	2014		
134	133	265	265	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2015	p	
134	133	266	266	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	2016		
134	133	265	265	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2017		
134	133	266	266	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2018		
135	134	267	267	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2019		
135	134	535/2	535/2	0.375	1/8	1/8	Chord	2/4	1	1	3/32		1/16	3/2	2020		
135	134	2143/8	2143/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	2021		
135	134	268	268	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2022		
135	134	537/2	537/2	0.375	3/8	3/8	Chord	2/4	1	1	3/32		1/16	3/2	2023		
135	134	2151/8	2151/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	2024		
135	134	267	267	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2025	p	
135	134	268	268	1.0	1/4	1/4	Chord	2/4	1	2	1/4		1/4	1	2026		
135	134	267	267	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2027		
135	134	268	268	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	2028		
136	135	269	269	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2029		
136	135	539/2	539/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2030		
136	135	541/2	541/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	2031		
136	135	2165/8	2165/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	2032		
136	135	1083/4	1083/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2033		
136	135	269	269	1.0	0	0	Chord	2/4	1	2	1/4		1/4	1	2034		
136	135	269	269	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	2035		
136	135	270	270	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	2036		
136	135	2161/8	2161/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	2037		
136	135	1081/4	1081/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2038		
136	135	541/2	541/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2039		
137	136	271	271	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2040		
137	136	543/2	543/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2041		
137	136	2173/8	2173/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2042		
137	136	1087/4	1087/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2043		
137	136	272	272	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2044		
137	136	545/2	545/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	2045		
137	136	2181/8	2181/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	2046		
137	136	1091/4	1091/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2047		
137	136	271	271	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	2048		
137	136	2169/8	2169/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	2049		
137	136	1085/4	1085/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2050		
137	136	543/2	543/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2051		
137	136	272	272	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	2052		
137	136	2177/8	2177/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	2053		
137	136	1089/4	1089/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	2054		
137	136	545/2	545/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2055		
138	137	273	273	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2056		
138	137	547/2	547/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2057		
138	137	2189/8	2189/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2058		
138	137	1095/4	1095/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	2059		
138	137	549/2	549/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2060	f	
138	137	273	273	0.125	0	0	Chord	2/4	2	1	1/32		1/32	1	2061		
138	137	2185/8	2185/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32		1/32	1	2062		
138	137	1093/4	1093/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	2063		
138	137	547/2	547/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2064		
138	137	274	274	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2065		
138	137	549/2	549/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2066		
139	138	275	275	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2067	>	
139	138	551/2	551/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2068		
139	138	553/2	553/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2069		
139	138	275	275	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2070		
139	138	551/2	551/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2071		
139	138	276	276	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2072		
139	138	553/2	553/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2073		
140	139	277	277	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2074	>	
140	139	555/2	555/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2075		
140	139	557/2	557/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2076		
140	139	277	277	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2077		
140	139	555/2	555/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2078		
140	139	278	278	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2079		
140	139	557/2	557/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2080		
140	139	277	277	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	2081		
140	139	555/2	555/2	0.25	1/8	1/8	Chord	2/4	2	2	1/16		1/16	1	2082		
141	140	279	279	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2083		
141	140	1117/4	1117/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	2084		
141	140	1119/4	1119/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	2085		
141	140	1121/4	1121/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	2086		
141	140	1123/4	1123/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2087		
141	140	279	279	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	2088		
141	140	1117/4	1117/4	0.5	1/16	1/16	Chord	2/4	2	1	1/8		1/8	1	2089		
141	140	1119/4	1119/4	0.5	3/16	3/16	Chord	2/4	2	1	1/8		1/8	1	2090		
141	140	1121/4	1121/4	0.5	5/16	5/16	Chord	2/4	2	1	1/8		1/8	1	2091		
141	140	1123/4	1123/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	2092		
141	140	279	279	0.5	0	0	Chord	2/4	2	2	1/8		1/8	1	2093		
141	140	559/2	559/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8		1/8	1	2094		
141	140	280	280	0.5	1/4	1/4	Chord	2/4	2	2	1/8		1/8	1	2095		
141	140	561/2	561/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8		1/8	1	2096		
142	141	281	281	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2097		
142	141	563/2	563/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2098		
142	141	565/2	565/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2099		
142	141	282	282	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2100		
142	141	565/2	565/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2101		
142	141	281	281	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2102		
142	141	563/2	563/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2103		
142	141	282	282	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2104		
142	141	565/2	565/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2105		
142	141	281	281	0.75	0	0	Chord	2/4	2	2	3/16		1/8	3/2	2106		
142	141	282	282	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	2107		
143	142	283	283	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2108		
143	142	567/2	567/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2109		
143	142	569/2	569/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2110		
143	142	283	283	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	2111		
143	142	567/2	567/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	2112		
143	142	284	284	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2113		
143	142	569/2	569/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2114		
143	142	283	283	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2115		
143	142	567/2	567/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2116		
143	142	284	284	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2117		
143	142	569/2	569/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2118		
143	142	283	283	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	2119		
143	142	284	284	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	2120		
144	143	285	285	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2121		
144	143	571/2	571/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	2122		
144	143	286	286	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2123		
144	143	573/2	573/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2124		
144	143	285	285	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	2125		
144	143	571/2	571/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16		1/16	1	2126		
144	143	286	286	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2127	<	
144	143	573/2	573/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2128		
144	143	285	285	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2129		
144	143	571/2	571/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	2130		
144	143	286	286	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2131		
144	143	573/2	573/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2132		
144	143	285	285	1.0	0	0	Chord	2/4	2	2	1/4		1/4	1	2133		
144	143	286	286	1.0	1/4	1/4	Chord	2/4	2	2	1/4		1/4	1	2134		
145	144	287	287	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	2135		
145	144	1149/4	1149/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	2136		
145	144	1151/4	1151/4	0.5	3/16	3/16	Chord	2/4	1	1	1/8		1/8	1	2137		
145	144	1153/4	1153/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	2138		
145	144	1155/4	1155/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2139		
145	144	287	287	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	2140		
145	144	575/2	575/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	2141		
145	144	288	288	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	2142		
145	144	577/2	577/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	2143		
145	144	287	287	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2144		
145	144	575/2	575/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2145		
145	144	288	288	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2146		
145	144	577/2	577/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2147		
146	145	289	289	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	2148		
146	145	2313/8	2313/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	2149		
146	145	1157/4	1157/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	2150		
146	145	2315/8	2315/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	2151		
146	145	579/2	579/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	2152		
146	145	2317/8	2317/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	2153		
